id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity
MT0007342701,29.16,98.6842105263158,1939.0014043722497,0.05948192368348876,"[0.28606411814689636, 0.19491039216518402, 0.2939724922180176, 0.280026376247406, 0.4303596615791321, 0.34607547521591187, 0.3731541931629181, 0.5348379015922546, 0.38160058856010437, 0.3627139925956726, 0.21961365640163422, 0.2774868905544281]","[-184.2395782470703, 149.15139770507812, -15.429798126220703, 41.525020599365234, -12.723491668701172, 29.800369262695312, -11.546213150024414, 11.06127643585205, -8.52906322479248, -18.61699676513672, -6.584448337554932, -8.559287071228027, -4.8415846824646, -6.370639801025391, -4.637767314910889, -6.974337100982666, 4.7170000076293945, -16.31964874267578, -7.283802032470703, -1.0881729125976562]",0.13445404,-1.3281057e-06
MT0007453719,30.06,163.04347826086956,2014.851604859892,0.046151283511841404,"[0.4936845898628235, 0.4178899824619293, 0.4580025374889374, 0.3598707318305969, 0.34644120931625366, 0.3540494740009308, 0.3185180127620697, 0.277211993932724, 0.27088266611099243, 0.2974283993244171, 0.35823243856430054, 0.5225375294685364]","[-334.5239562988281, 112.88916015625, 16.48295783996582, 57.36709213256836, -0.35604825615882874, 30.05449676513672, -7.486230373382568, 11.885444641113281, -1.7389867305755615, 0.25990062952041626, -0.8795998096466064, 1.7069860696792603, 5.637348651885986, -1.7542113065719604, 3.893747568130493, -3.9819159507751465, 5.587435245513916, -5.0833821296691895, 2.822246551513672, -3.5733768939971924]",0.040808767,-8.182096e-06
MT0007556029,30.06,125.0,1625.3070721030977,0.04436109217003725,"[0.43287479877471924, 0.354017049074173, 0.39895039796829224, 0.4002830982208252, 0.44942420721054077, 0.5105403661727905, 0.41266441345214844, 0.3733658194541931, 0.3621186912059784, 0.35452142357826233, 0.3211449980735779, 0.3790948688983917]","[-307.9774169921875, 121.12581634521484, 36.82349395751953, 38.007118225097656, -9.242241859436035, 22.45564842224121, 3.6134114265441895, 4.509580612182617, -5.238293647766113, 7.9878010749816895, -3.6353282928466797, -1.0908223390579224, 9.29661750793457, -2.88840389251709, 0.33280593156814575, 0.7896429300308228, 8.934731483459473, -2.3413166999816895, -0.6612309217453003, -0.990283727645874]",0.07802703,3.1322134e-06
MT0007766156,30.06,61.47540983606557,2106.9911992247266,0.05356359557943055,"[0.3956370949745178, 0.3284156918525696, 0.4094957709312439, 0.38301321864128113, 0.32542183995246887, 0.4056686460971832, 0.3183613121509552, 0.3574938178062439, 0.3368370532989502, 0.32644298672676086, 0.363190233707428, 0.33190837502479553]","[-186.24282836914062, 126.76949310302734, 17.125873565673828, 65.94291687011719, -16.32067108154297, 33.374114990234375, -16.987056732177734, 13.06723690032959, -10.557181358337402, -2.0761303901672363, -5.4282331466674805, -0.48841342329978943, 4.403071880340576, -9.82486629486084, 1.482043981552124, -6.994748592376709, 8.570712089538574, -6.523228645324707, 3.9414420127868652, -3.6812632083892822]",0.15055877,-8.138866e-05
MT0007833171,30.06,110.29411764705883,1302.4332975640061,0.03405495359898882,"[0.47300392389297485, 0.38663604855537415, 0.2989428639411926, 0.2207905650138855, 0.251158744096756, 0.42382052540779114, 0.37074747681617737, 0.3818008601665497, 0.4034527838230133, 0.40538281202316284, 0.32980912923812866, 0.28727591037750244]","[-264.68798828125, 167.4278106689453, 24.207948684692383, 39.57674026489258, -12.440898895263672, 34.88864517211914, -0.8529175519943237, 13.528399467468262, -8.149439811706543, -0.6191903948783875, -8.415419578552246, -7.567046642303467, -1.423357605934143, -6.402873516082764, 3.007373332977295, -3.9422683715820312, 2.1947903633117676, -9.395976066589355, -0.3320133090019226, -6.779833793640137]",0.10931155,1.0142066e-06
MT0008167476,27.141224489795917,129.19921875,1237.36335278,0.04764564063836613,"[0.38025277853012085, 0.30318957567214966, 0.3893468379974365, 0.30952519178390503, 0.291734516620636, 0.3849053978919983, 0.2733082175254822, 0.36107295751571655, 0.35737335681915283, 0.3975995182991028, 0.3356310725212097, 0.3005248010158539]","[-238.761474609375, 138.9871826171875, 0.7225471138954163, 44.81547546386719, -7.658414363861084, 17.643856048583984, -16.77850914001465, 9.471924781799316, -8.14676284790039, 2.835008382797241, -1.6635570526123047, 2.8645501136779785, 5.530353546142578, -4.31126594543457, 2.8458991050720215, -2.178528308868408, 7.146350860595703, -2.346642255783081, 6.147231101989746, -6.419003009796143]",0.08882678,1.9262352e-06
MT0008342962,30.06,178.57142857142858,2751.5921624661137,0.07415014635444385,"[0.38688045740127563, 0.3807600438594818, 0.35440272092819214, 0.42453521490097046, 0.3979876637458801, 0.5111333131790161, 0.6288211941719055, 0.6396286487579346, 0.7117817401885986, 0.6232555508613586, 0.5303550958633423, 0.47931763529777527]","[-156.3024139404297, 104.63424682617188, -4.265137195587158, 61.76525115966797, -4.566740036010742, 31.314834594726562, -14.675445556640625, 29.627573013305664, -10.294864654541016, 12.466935157775879, -1.5563910007476807, 2.345440149307251, 4.927007675170898, -5.950286865234375, 9.4340181350708, -9.642212867736816, 6.719092845916748, -7.543542385101318, 3.6831700801849365, -4.164237022399902]",0.1671234,-1.5077207e-05
MT0008665212,29.988,117.1875,1086.3379610632203,0.028088541666666668,"[0.513879656791687, 0.42594408988952637, 0.5534428954124451, 0.5544133186340332, 0.39150726795196533, 0.3266492784023285, 0.2919689118862152, 0.3761722445487976, 0.30188438296318054, 0.36710023880004883, 0.3892967998981476, 0.40482020378112793]","[-269.90362548828125, 178.53414916992188, 12.072131156921387, 29.30927085876465, -4.430439472198486, 21.516883850097656, -7.085700035095215, 4.010400295257568, -8.473944664001465, 2.9342401027679443, -1.9895473718643188, -0.11005569994449615, 2.1968448162078857, -3.424790859222412, 6.261958122253418, -2.9789109230041504, 5.810698986053467, -2.942678689956665, 3.0189239978790283, -1.7452187538146973]",0.08970516,1.2880017e-06
MT0008686594,30.06,156.25,1397.20018331242,0.03250305598057478,"[0.4614228904247284, 0.5014190673828125, 0.3293546736240387, 0.4225212633609772, 0.3948403596878052, 0.38404759764671326, 0.42528244853019714, 0.5099679231643677, 0.6186853647232056, 0.3829757273197174, 0.3528544008731842, 0.44247251749038696]","[-258.32513427734375, 151.60594177246094, 30.357255935668945, 39.1705436706543, -9.44490909576416, 34.06247329711914, -4.956124782562256, 12.86816692352295, -4.351986885070801, 1.156275987625122, -1.9309353828430176, -3.1753041744232178, 0.8007876873016357, -2.4437155723571777, 3.578401565551758, -4.624638557434082, 4.847443103790283, -2.77490234375, 4.9022345542907715, -4.117098331451416]",0.115404196,7.293598e-07
MT0009075362,29.85795918367347,83.35433467741936,1583.4337051706534,0.06759961545003888,"[0.31708383560180664, 0.2593473792076111, 0.33867284655570984, 0.2537466287612915, 0.26018860936164856, 0.23727096617221832, 0.292643278837204, 0.3010513484477997, 0.384300172328949, 0.4366829991340637, 0.34955912828445435, 0.48825275897979736]","[-148.54383850097656, 126.53889465332031, -2.3653407096862793, 37.31687545776367, -15.348291397094727, 24.097318649291992, -10.471128463745117, 18.083454132080078, -4.246205806732178, 14.388456344604492, -7.880210876464844, 0.17021898925304413, 1.4883911609649658, -0.6573231220245361, 12.274720191955566, -0.3417803943157196, 9.005455017089844, -5.186368465423584, 8.235664367675781, -8.560189247131348]",0.19196525,8.498176e-05
MT0009185069,30.06,87.20930232558139,1036.2104304210761,0.02915758881053752,"[0.22560229897499084, 0.25636669993400574, 0.38497281074523926, 0.2937518358230591, 0.3276451826095581, 0.4667019248008728, 0.5552977919578552, 0.6583070755004883, 0.45947444438934326, 0.3884124457836151, 0.38380172848701477, 0.2612862288951874]","[-382.2662658691406, 130.8335418701172, 53.160640716552734, 33.100257873535156, 14.611164093017578, 14.844030380249023, 3.694038152694702, 12.595437049865723, 11.748540878295898, 13.989758491516113, 7.500123977661133, -2.294245958328247, -5.218827247619629, -7.954146862030029, -6.742620944976807, -6.439563274383545, -0.9846973419189453, 0.3729521632194519, 3.578240156173706, 3.5421273708343506]",0.050715692,-0.00034657237
MT0009289348,30.06,113.63636363636364,2841.558875842658,0.08825677097192655,"[0.2937799394130707, 0.1706230342388153, 0.20892739295959473, 0.14496929943561554, 0.21110831201076508, 0.3380982279777527, 0.3116147220134735, 0.28701063990592957, 0.3107144236564636, 0.42962759733200073, 0.27164408564567566, 0.23692940175533295]","[-180.20486450195312, 105.7594985961914, -16.966079711914062, 50.05139923095703, -33.12522888183594, 45.63128662109375, -19.63172721862793, 15.084461212158203, -8.780083656311035, -3.200782060623169, -2.24731707572937, -10.384905815124512, 0.11391258239746094, -4.927581787109375, 10.006311416625977, -3.822309732437134, 7.794514179229736, -6.515690803527832, 5.61177396774292, 0.2651209235191345]",0.13560404,0.0002406462
MT0009741521,30.06,66.96428571428571,1176.0171684164286,0.04030100369212347,"[0.2965477705001831, 0.27958258986473083, 0.4158687889575958, 0.28658998012542725, 0.3060232102870941, 0.40494927763938904, 0.2669253349304199, 0.3087412118911743, 0.2471964955329895, 0.39730459451675415, 0.444646418094635, 0.3192993998527527]","[-182.05442810058594, 176.50205993652344, 4.739645481109619, 47.72798538208008, -9.868208885192871, 9.177164077758789, -5.514976501464844, 12.438105583190918, -8.956557273864746, -9.249259948730469, -1.862321376800537, -12.98540210723877, -3.677337408065796, -3.0948941707611084, -0.4539356529712677, -6.106201171875, -0.9361110329627991, -7.650218963623047, -1.9016536474227905, -1.0035182237625122]",0.196414,-1.8779757e-06
MT0009769814,30.06,163.04347826086956,1584.8221097645217,0.047066778372804687,"[0.3491147458553314, 0.4677419364452362, 0.4546602666378021, 0.31713590025901794, 0.33295226097106934, 0.2775886654853821, 0.3551403880119324, 0.3264915943145752, 0.42767849564552307, 0.5482861995697021, 0.39440757036209106, 0.3617716431617737]","[-251.42771911621094, 152.1561279296875, -4.021461486816406, 42.132144927978516, -9.754056930541992, 23.835458755493164, -8.64989185333252, 7.414564609527588, -12.86404037475586, -8.3147554397583, -8.157694816589355, -7.180612564086914, -4.654847621917725, -10.487942695617676, -4.908644199371338, -13.158783912658691, -5.398631572723389, -14.0700044631958, -5.769593238830566, -9.000741958618164]",0.07490365,-2.001765e-08
MT0009991160,30.06,156.25,1864.6617131095197,0.05075162569850985,"[0.36294618248939514, 0.4279872179031372, 0.521815299987793, 0.3381213843822479, 0.28557997941970825, 0.25884848833084106, 0.30029797554016113, 0.358712375164032, 0.41449013352394104, 0.5016777515411377, 0.34901702404022217, 0.3158649504184723]","[-148.58518981933594, 146.4672088623047, -19.032752990722656, 54.73598098754883, -15.474653244018555, 22.94795799255371, -12.306706428527832, 8.147701263427734, -6.142136573791504, -4.011264324188232, -6.6966753005981445, -5.224158763885498, -1.1628767251968384, -6.2969651222229, -0.1845879852771759, -6.565134048461914, 1.732372522354126, -11.896078109741211, 0.12629593908786774, -6.235998153686523]",0.17466061,3.498626e-06
MT0010203716,30.06,96.15384615384616,2709.0536006422594,0.09721994120875466,"[0.4196794927120209, 0.40201467275619507, 0.5060494542121887, 0.48169317841529846, 0.5362104177474976, 0.4928176999092102, 0.48752573132514954, 0.5215830206871033, 0.44844114780426025, 0.4613911211490631, 0.47560983896255493, 0.6002907752990723]","[-109.8711166381836, 113.57350158691406, -39.04399108886719, 65.85415649414062, -12.14584732055664, 34.278480529785156, -11.527955055236816, 19.012332916259766, -2.324737548828125, -0.005670000333338976, 0.5990711450576782, 1.4395556449890137, 5.090697765350342, -6.592938423156738, 5.551117420196533, -5.293623447418213, 8.036724090576172, -2.1399776935577393, 4.438892364501953, -0.9894154667854309]",0.19008093,1.6275592e-06
MT0010485603,29.952,120.96774193548387,1643.019262728673,0.038789813300854244,"[0.42419782280921936, 0.32048895955085754, 0.2782285213470459, 0.30680593848228455, 0.31371989846229553, 0.4900682866573334, 0.33059507608413696, 0.3127518594264984, 0.34733060002326965, 0.3595019578933716, 0.49924391508102417, 0.4367981553077698]","[-214.15980529785156, 143.855224609375, 5.98943567276001, 33.30841064453125, -9.711236000061035, 25.70613670349121, -16.961660385131836, 4.611272811889648, -4.023937702178955, -0.6255552768707275, -8.860176086425781, -7.284363746643066, 3.7243714332580566, -6.04856538772583, 3.5946884155273438, -3.4835023880004883, 0.21039479970932007, -6.893678665161133, 2.0286853313446045, -8.604876518249512]",0.09688668,-8.276323e-06
MT0010665248,30.06,93.75,1288.1428209650849,0.0391880134878925,"[0.3261603116989136, 0.23704586923122406, 0.2829791307449341, 0.2700486481189728, 0.34607425332069397, 0.29191961884498596, 0.5303082466125488, 0.4567524194717407, 0.2224508821964264, 0.28302398324012756, 0.2839415967464447, 0.5760489106178284]","[-211.08738708496094, 178.15882873535156, -15.18620491027832, 43.18473434448242, -8.513124465942383, 7.5147624015808105, 0.7842597961425781, 13.120420455932617, -1.6664984226226807, -7.627485275268555, 1.153760313987732, 1.208182454109192, -3.39093017578125, -3.7453272342681885, -0.7527500987052917, -4.5262651443481445, 5.7379350662231445, -0.469551146030426, 1.55326247215271, -3.4409899711608887]",0.12548324,1.7723524e-08
MT0010707508,29.952,133.92857142857142,865.0357628295462,0.020326368960224238,"[0.27546852827072144, 0.34510812163352966, 0.35104840993881226, 0.31508752703666687, 0.3851439952850342, 0.5158716440200806, 0.3904972970485687, 0.3559970259666443, 0.4037524163722992, 0.42190787196159363, 0.33361300826072693, 0.29874929785728455]","[-301.0744323730469, 169.41954040527344, 20.287002563476562, 47.496009826660156, 5.453567028045654, 12.952812194824219, 1.590032935142517, -1.2666714191436768, -5.394655227661133, -5.012568950653076, -2.690326452255249, -3.0597994327545166, -0.6838377714157104, -5.075486183166504, -1.9238053560256958, -6.370680809020996, -3.406355381011963, -5.500420093536377, -4.431210994720459, -6.368840217590332]",0.09926873,9.2278796e-08
MT0010758927,29.936326530612245,117.45383522727273,1294.0821504899875,0.057877982679263563,"[0.3039388954639435, 0.25888511538505554, 0.3010990619659424, 0.3930197060108185, 0.3043352961540222, 0.24500823020935059, 0.27604934573173523, 0.2612152695655823, 0.28962063789367676, 0.3156914710998535, 0.39724940061569214, 0.4254797697067261]","[-231.95291137695312, 142.02642822265625, 8.104372024536133, 24.41436195373535, -9.2734956741333, 21.336490631103516, -13.120869636535645, 8.322121620178223, -8.03967571258545, 4.069636344909668, -3.169901132583618, -4.357497215270996, -1.674891710281372, -5.530779838562012, -1.0283886194229126, -8.364638328552246, 1.795624017715454, -7.8191094398498535, 1.1718214750289917, -5.5722575187683105]",0.07601965,-5.113845e-08
MT0010810859,29.675102040816327,109.95678191489361,1499.981332431776,0.037884858048983186,"[0.5748500227928162, 0.4219718277454376, 0.26883426308631897, 0.29512012004852295, 0.3245898187160492, 0.4420780837535858, 0.3170059323310852, 0.2956109046936035, 0.38406795263290405, 0.34700074791908264, 0.3792289197444916, 0.373294472694397]","[-198.84104919433594, 183.01718139648438, -25.560039520263672, 40.92679977416992, 0.2754443883895874, 12.06950569152832, 7.687138080596924, -4.103940963745117, 2.273573637008667, 2.1967763900756836, 5.509075164794922, 2.999079465866089, -4.394869804382324, 0.7533566951751709, -0.4879802167415619, 1.1944975852966309, 5.676421165466309, -2.9268529415130615, 4.173701286315918, -3.734880208969116]",0.13839273,8.503479e-06
MT0010818060,29.675102040816327,147.65625,1425.3033940309308,0.03962029019603051,"[0.37047889828681946, 0.41575872898101807, 0.6047288179397583, 0.5013618469238281, 0.5747138857841492, 0.4759168326854706, 0.3998207151889801, 0.34445416927337646, 0.33629122376441956, 0.5797343850135803, 0.4099636673927307, 0.328098326921463]","[-269.2943420410156, 185.65248107910156, -6.219712257385254, 18.233766555786133, -8.567227363586426, 11.507048606872559, 4.151623249053955, 1.7268500328063965, 9.518025398254395, 2.4924681186676025, 6.0482869148254395, -1.2236043214797974, 1.9282963275909424, 0.2663392722606659, -1.8858044147491455, 2.9598658084869385, 1.400903582572937, 6.4081597328186035, 7.696104049682617, 5.267662525177002]",0.07409736,-6.344899e-06
MT0010842738,29.952,101.35135135135135,1665.5210529275769,0.07415800812533369,"[0.22497588396072388, 0.5129220485687256, 0.22557701170444489, 0.4842683672904968, 0.28663066029548645, 0.11552781611680984, 0.21471145749092102, 0.21083977818489075, 0.5472065210342407, 0.13112035393714905, 0.16185292601585388, 0.3156347870826721]","[-208.7883758544922, 170.78846740722656, -49.67695999145508, -0.9773777723312378, -30.077159881591797, -3.321056604385376, -19.075092315673828, 2.931723117828369, -18.707969665527344, -8.95633316040039, -14.578025817871094, -6.4840617179870605, -2.342066526412964, -7.463109970092773, -2.701521158218384, -15.541093826293945, -4.033997058868408, -10.692411422729492, 0.28366324305534363, -6.594404697418213]",0.10020296,1.4375723e-07
MT0010855214,29.88,125.0,1471.0229871529543,0.055066519171573874,"[0.19385594129562378, 0.2108156532049179, 0.45148226618766785, 0.2266785353422165, 0.12628033757209778, 0.11617518961429596, 0.2924703359603882, 0.4887891113758087, 0.2658015191555023, 0.27715080976486206, 0.30508869886398315, 0.5201178193092346]","[-300.7923278808594, 166.03663635253906, -41.95774459838867, 18.260244369506836, -19.147621154785156, -9.912788391113281, -21.76740264892578, -2.2233431339263916, -21.273805618286133, -5.815669536590576, 6.459324836730957, -11.80965805053711, -4.096784591674805, -7.835826873779297, -6.435748100280762, -5.428731918334961, -1.2538288831710815, -2.0790364742279053, 4.778037071228027, -1.4103566408157349]",0.043304924,-0.009731027
MT0010965655,29.952,138.88888888888889,1701.2739842891224,0.07058023349906567,"[0.17978976666927338, 0.3130222260951996, 0.16461192071437836, 0.19648434221744537, 0.25620174407958984, 0.2072557508945465, 0.4710628092288971, 0.2050444781780243, 0.3433409035205841, 0.32339540123939514, 0.18522429466247559, 0.3000112473964691]","[-221.05606079101562, 154.1591033935547, -88.63919830322266, 18.574785232543945, -12.518257141113281, -15.76667308807373, 1.0740665197372437, -5.218970775604248, -7.8174567222595215, -13.314977645874023, -2.3242807388305664, -4.875570297241211, -9.866663932800293, -11.029552459716797, -10.985655784606934, 2.651437282562256, 8.006842613220215, 4.826638221740723, 8.904622077941895, 0.6046135425567627]",0.109081134,2.891935e-05
MT0010979481,27.062857142857144,103.359375,897.6730833463104,0.03451302530017153,"[0.5059716105461121, 0.3262195885181427, 0.1837448924779892, 0.1110081747174263, 0.15231174230575562, 0.18823082745075226, 0.11606767028570175, 0.17449066042900085, 0.1696101725101471, 0.22163186967372894, 0.27399739623069763, 0.28296512365341187]","[-262.1210632324219, 147.9571533203125, 13.812126159667969, 51.955711364746094, 0.5210924744606018, 12.560562133789062, -15.49891471862793, -8.011756896972656, -6.839852809906006, -7.690536022186279, -9.311468124389648, -10.385363578796387, -4.786288738250732, -5.616051197052002, -6.040743827819824, -13.429229736328125, -6.3333001136779785, -9.251622200012207, -4.348832607269287, -6.794713973999023]",0.118719935,8.277807e-07
MT0010984486,29.952,101.35135135135135,1429.2316341440119,0.06617553515416444,"[0.0995352640748024, 0.25239303708076477, 0.22411103546619415, 0.12180838733911514, 0.14195279777050018, 0.2370143085718155, 0.41991934180259705, 0.15765182673931122, 0.37258821725845337, 0.3904798924922943, 0.11011110246181488, 0.13260424137115479]","[-213.33316040039062, 176.07582092285156, -37.82525634765625, 27.843578338623047, -6.6076836585998535, 10.35725212097168, -5.246367454528809, 3.945974588394165, -3.3408782482147217, 2.3099365234375, 8.797910690307617, 6.432526111602783, -0.7696974277496338, -5.3195295333862305, 3.7230916023254395, -5.676227569580078, 2.4835007190704346, -0.23061303794384003, 6.041180610656738, 5.237671852111816]",0.13281949,-1.0905616e-07
MT0010998105,29.936326530612245,103.359375,967.3243093728161,0.047280386991279066,"[0.2787441909313202, 0.2646249234676361, 0.4850657880306244, 0.25852563977241516, 0.3673073649406433, 0.34572625160217285, 0.21615925431251526, 0.3355555832386017, 0.28454142808914185, 0.4153093695640564, 0.22669310867786407, 0.1584058701992035]","[-221.7341766357422, 164.85867309570312, -7.865907192230225, 40.64863586425781, -0.07818026095628738, 17.20806121826172, -10.342845916748047, 7.601639747619629, -10.874988555908203, 1.6495171785354614, -1.599561095237732, -1.3231226205825806, -0.42590659856796265, -6.570446491241455, -1.9290761947631836, -7.560770034790039, 2.454319477081299, -6.601137161254883, 3.515937328338623, -1.2044366598129272]",0.09780618,0.00022653866
MT0011051663,25.57387755102041,198.76802884615384,543.3788407751517,0.02032171619782214,"[0.25721505284309387, 0.29165706038475037, 0.24912595748901367, 0.33247506618499756, 0.6886270642280579, 0.4864021837711334, 0.3218078315258026, 0.2584531009197235, 0.2568087577819824, 0.26225772500038147, 0.21560077369213104, 0.2328823208808899]","[-399.5284423828125, 132.63882446289062, 61.623512268066406, 47.50324630737305, 18.245325088500977, 11.399816513061523, 4.212618350982666, 1.6195595264434814, 2.446934700012207, 1.909433126449585, 1.145679235458374, 2.355207681655884, 2.8161425590515137, -0.22548452019691467, 1.2507038116455078, 0.5509418845176697, -1.5377792119979858, -2.3357560634613037, -1.2503271102905273, -2.4430415630340576]",0.052507903,-2.3475124e-07
MT0011250965,29.962448979591837,99.38401442307692,3190.956559909878,0.19005562850987606,"[0.316884845495224, 0.5265673398971558, 0.33503255248069763, 0.2709774672985077, 0.2501302659511566, 0.3343944847583771, 0.39125359058380127, 0.40500181913375854, 0.46698006987571716, 0.34939098358154297, 0.41052818298339844, 0.29352298378944397]","[-194.99124145507812, 68.62763977050781, -17.216157913208008, 69.70916748046875, -31.282384872436523, 40.20263671875, -24.10662841796875, 29.11729621887207, -24.66057014465332, 10.508320808410645, -9.94727897644043, -7.566537857055664, 4.551177978515625, -2.953352689743042, 7.672139644622803, -12.36018180847168, 7.337822437286377, -18.31943130493164, 0.5646177530288696, -11.924274444580078]",0.054544248,0.00088997465
MT0011376343,30.06,133.92857142857142,3347.380833569568,0.13533836149547632,"[0.3919588625431061, 0.3046804964542389, 0.3335978090763092, 0.3560328185558319, 0.5189688801765442, 0.4405163526535034, 0.3534523844718933, 0.4663770794868469, 0.38657864928245544, 0.4127214848995209, 0.3679879307746887, 0.4194784164428711]","[-186.77101135253906, 104.56777954101562, -29.921049118041992, 61.28208541870117, -37.398223876953125, 41.471431732177734, -21.31778907775879, 13.500188827514648, -15.41495132446289, 8.712010383605957, 0.4048359990119934, 2.628852367401123, 7.7366461753845215, -6.775478839874268, 5.070225238800049, -9.469490051269531, 9.978367805480957, -11.647029876708984, 4.100474834442139, -0.785703182220459]",0.070692666,-0.0011211283
MT0011380622,29.936326530612245,129.19921875,2265.2035832400716,0.11661556746608527,"[0.4448303282260895, 0.2960253059864044, 0.32931846380233765, 0.3778163194656372, 0.5637764930725098, 0.3847951292991638, 0.34436294436454773, 0.4248826503753662, 0.34436264634132385, 0.3930468261241913, 0.3615442216396332, 0.5234456658363342]","[-176.10792541503906, 108.53397369384766, -23.73095703125, 50.972904205322266, -14.83232307434082, 43.108970642089844, -33.059635162353516, 27.96173095703125, -15.665031433105469, 12.911800384521484, 2.3756752014160156, 6.415190696716309, 6.568355560302734, -10.362834930419922, 8.285538673400879, -7.090455532073975, 5.4112772941589355, -10.055471420288086, 10.965252876281738, -8.079954147338867]",0.08590099,-0.001576473
MT0011702301,29.952,163.04347826086956,753.3150142538716,0.037266834623598505,"[0.2949303984642029, 0.3219103217124939, 0.8063196539878845, 0.2790026068687439, 0.1934644877910614, 0.1129026710987091, 0.38310375809669495, 0.46881207823753357, 0.17405854165554047, 0.14682592451572418, 0.1825876384973526, 0.412454754114151]","[-247.5170440673828, 239.3216094970703, 2.7559428215026855, -13.051202774047852, 5.399552345275879, -3.7576651573181152, -5.186615943908691, -8.869629859924316, -12.931808471679688, -3.7947237491607666, 6.446819305419922, 1.2368190288543701, -6.528984069824219, -3.5421252250671387, -0.8414830565452576, -3.553692102432251, -3.1253888607025146, -5.657336711883545, -7.488956451416016, -3.8212742805480957]",0.14927843,-1.5220508e-07
MT0011862487,30.06,120.96774193548387,2116.9683263664865,0.07886742657331026,"[0.4007822573184967, 0.2902325689792633, 0.3071959912776947, 0.312551885843277, 0.39873895049095154, 0.42661699652671814, 0.3429548740386963, 0.48103758692741394, 0.4248623251914978, 0.4808807373046875, 0.36569643020629883, 0.2751619219779968]","[-208.0735626220703, 135.53573608398438, -46.67073440551758, 39.700138092041016, -1.8181121349334717, 19.211145401000977, -11.585625648498535, 5.414973258972168, -10.87336254119873, -2.1198363304138184, -1.2003315687179565, -1.8506410121917725, 1.902933955192566, -6.945601463317871, 1.4819937944412231, -7.823029518127441, 2.5577714443206787, -3.6624860763549805, -0.9482282996177673, -5.130617618560791]",0.069457546,3.0506859e-05
MT0011886148,29.936326530612245,58.72691761363637,835.400824140535,0.035441648498062014,"[0.31267330050468445, 0.43730899691581726, 0.2019444853067398, 0.15770505368709564, 0.1951633095741272, 0.3253995478153229, 0.21324247121810913, 0.20588485896587372, 0.38191676139831543, 0.36165687441825867, 0.3017566204071045, 0.19519032537937164]","[-292.57843017578125, 153.22979736328125, 38.678226470947266, 42.23873519897461, -12.744880676269531, 22.07089614868164, -12.98884105682373, 2.9086754322052, -11.686995506286621, -1.4816679954528809, -2.591320037841797, 0.5802173018455505, 5.6500725746154785, -1.060335397720337, 6.289690017700195, -1.9949332475662231, 4.884819984436035, -4.339297294616699, -0.2736404240131378, -4.8793792724609375]",0.096432105,-9.788695e-05
MT0011895175,29.805714285714284,143.5546875,1607.1167147481187,0.12060965184482088,"[0.2754550874233246, 0.2981845736503601, 0.47730764746665955, 0.46853068470954895, 0.4236904978752136, 0.4243216812610626, 0.2702256441116333, 0.25888216495513916, 0.2297481894493103, 0.21732379496097565, 0.297513872385025, 0.24105890095233917]","[-224.95193481445312, 155.0844268798828, -71.53179931640625, 26.922191619873047, 2.4500555992126465, -11.529253005981445, -22.816499710083008, 25.632522583007812, -28.861690521240234, -16.922712326049805, 5.729989051818848, -1.2818143367767334, -8.495220184326172, -10.003515243530273, -0.17768187820911407, -15.892955780029297, 5.873129844665527, -0.6704607605934143, -2.096534013748169, -1.9685077667236328]",0.07384018,-4.9775354e-05
MT0011906602,30.06,129.31034482758622,1442.1566875132025,0.045379492499334755,"[0.10976684838533401, 0.09987976402044296, 0.2960279583930969, 0.35599222779273987, 0.24718935787677765, 0.4566959738731384, 0.1915428787469864, 0.25836655497550964, 0.3834402561187744, 0.16537895798683167, 0.24882455170154572, 0.10796058923006058]","[-415.6771545410156, 145.3465576171875, -20.452756881713867, 21.656774520874023, -12.445267677307129, 0.6577334403991699, -12.900221824645996, -0.7153521776199341, -1.1587740182876587, -8.673704147338867, -3.501701593399048, -5.367190837860107, 2.263585090637207, -4.933886528015137, -9.738455772399902, -12.99716567993164, -7.552613735198975, -3.5391547679901123, 2.1675045490264893, 6.178102493286133]",0.017348073,-0.0016741047
MT0011922080,29.675102040816327,147.65625,503.6658308211529,0.012148979822545952,"[0.587459146976471, 0.46880868077278137, 0.5212609171867371, 0.5419583916664124, 0.6673890352249146, 0.7572322487831116, 0.5642327070236206, 0.524003803730011, 0.4528815746307373, 0.5076069235801697, 0.5321579575538635, 0.49614477157592773]","[-331.3609924316406, 215.9380340576172, 60.43880081176758, 2.46235990524292, 17.375202178955078, 15.004644393920898, -0.8242725729942322, 1.5629515647888184, 6.941793441772461, 2.3344011306762695, 0.5697744488716125, 2.734623908996582, -0.15508709847927094, -2.090970039367676, 2.5071141719818115, 3.1434175968170166, -2.974925994873047, -2.045822858810425, 6.317923069000244, 5.734887599945068]",0.14333826,-0.0006496335
