id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity,transcription,valence_mean,valence_std,arousal_mean,arousal_std,emotion
1533,45.000022675736965,132.51201923076923,2536.343364678171,0.0530440229134416,"[0.6962214708328247, 0.7315254807472229, 0.6635997295379639, 0.6197968125343323, 0.6410806775093079, 0.6578307747840881, 0.605998694896698, 0.5468091368675232, 0.6031730771064758, 0.6013457179069519, 0.6516261696815491, 0.7048243284225464]","[-251.49127197265625, 123.45361328125, -63.38656997680664, 44.9620361328125, 45.091041564941406, 6.8604254722595215, 20.73370361328125, 44.41044998168945, -8.7567138671875, 30.854637145996094, 9.958548545837402, 0.7133151292800903, 15.963430404663086, -1.3829421997070312, 6.612856864929199, 11.637994766235352, 1.2424944639205933, 1.982966661453247, 5.437991619110107, -7.471327304840088]",0.09516526,-4.28068e-06,"This is Oh, how do death beat so long, I say? Sunshine. Oh, how do death beat so long, I say? Sunshine. Sunshine. Oh, how do...",5.2,1.83,5.3,1.95,
1534,45.000022675736965,92.28515625,3917.057035101291,0.0881408124516253,"[0.4912791848182678, 0.42071250081062317, 0.38909175992012024, 0.42816150188446045, 0.47136569023132324, 0.5440576672554016, 0.4597996175289154, 0.4044906198978424, 0.44335493445396423, 0.47447502613067627, 0.5619321465492249, 0.5172344446182251]","[-179.38580322265625, 113.10387420654297, -19.968202590942383, 54.549564361572266, -13.792518615722656, 44.76326370239258, -18.535770416259766, 18.93886375427246, -9.008225440979004, 10.170753479003906, -10.305621147155762, 4.259490966796875, -1.4550683498382568, 0.923898458480835, -3.8853678703308105, 1.4596973657608032, -1.9830918312072754, -4.7139081954956055, 1.6809837818145752, -6.274176120758057]",0.09646847,2.0147115e-06,"Tangled in somebody else's rules That you have to obey while being played like fools Rent notices slipped under your door Feeling like your life is pointless Like the Iraq war But you're battling the bigger foes Cash flow and time to elevate a rise to shine Man, good people see your strangled anguish We're not on a high horse We speak your language I have to say my faith in you is shaken Keep your head up You haven't replaced the love that you have taken Nobody said it was easy I have to say my faith in you is shaken Yo, you gotta stand strong You haven't replaced the love that you have taken You gotta get up and move on I have to say my faith in you is shaken",5.7,0.9,5.7,1.35,
1535,45.08734693877551,178.20581896551724,1959.45650804496,0.039776818759655,"[0.3753943145275116, 0.38233253359794617, 0.39646920561790466, 0.5032236576080322, 0.5213238000869751, 0.6323850750923157, 0.5252156257629395, 0.529287576675415, 0.5397337675094604, 0.46978411078453064, 0.38547077775001526, 0.3309042751789093]","[-241.88327026367188, 168.4156951904297, -20.80997085571289, 44.93431854248047, -3.651151657104492, 10.336691856384277, -7.222136497497559, 0.07649331539869308, 0.12369979918003082, -0.538775622844696, 2.3326141834259033, 2.0160748958587646, 2.5142154693603516, 2.2558839321136475, 4.1023640632629395, -0.8822039365768433, -0.15725380182266235, -0.2575409412384033, 2.3399055004119873, 0.7249773740768433]",0.08057784,3.2022094e-06,I represent that cedar and sedge 78 for you heads pure thoroughbred I'm like Q-tip with an edge Five boroughs I learned about Wax CD and word em out Took those styles turned em out Still that cake we heard about from the east coast The two up two down I'm too hot for clowns With my swag from the ground to the ceiling Presence so appealing can't help but feel em That dope boy they never catch dealing Verses full of crack I push em to the whack And watch em get smacked I'm serving up raw facts Underground gold like oil but you ain't gotta dig for I'm scratching to the top Cause baby I'm a star I'm a star Straight in the galactic Coming with that rap shit My skill level is massive Bitch I'm a star Can't reach me in a spaceship Your stylistics is basic I grab the mic and rape it Bitch I'm a star,5.4,1.2,5.3,1.1,
1536,45.08734693877551,63.802083333333336,3017.7070292741546,0.0610860712619078,"[0.7871860265731812, 0.7294103503227234, 0.47470471262931824, 0.333736777305603, 0.2893015742301941, 0.25400784611701965, 0.2789623737335205, 0.3423996567726135, 0.390076607465744, 0.4072411358356476, 0.41413480043411255, 0.5353776216506958]","[-342.2414245605469, 115.6865463256836, 53.71564865112305, 53.21438217163086, 16.806421279907227, 25.85871124267578, -12.4666166305542, 8.971165657043457, -8.41130542755127, 10.968655586242676, -4.022482395172119, -2.959406852722168, -16.39821434020996, -6.0492072105407715, 8.23891830444336, 9.055538177490234, -0.6638526916503906, -12.422331809997559, -1.3166875839233398, -9.994282722473145]",0.05900216,-3.3878595e-07,Takk for at du så med. Tack for at du så med.,4.8,1.08,3.4,1.69,
1537,45.000022675736965,178.20581896551724,2704.1081423988167,0.0491848877708978,"[0.6196745038032532, 0.6127822995185852, 0.5357034206390381, 0.5414627194404602, 0.6011438369750977, 0.467999666929245, 0.4055931568145752, 0.35963842272758484, 0.3599068224430084, 0.3620184361934662, 0.4665825664997101, 0.6946501731872559]","[-330.42742919921875, 82.06462860107422, 22.5972957611084, 56.42102813720703, 9.662837028503418, 14.682888984680176, -2.2445342540740967, 4.616824626922607, 0.3398115038871765, 8.952621459960938, 3.871016263961792, 3.5645911693573, 3.3671798706054688, 3.5244901180267334, 5.232102394104004, 4.519352912902832, 2.186770439147949, -0.8095273971557617, -1.5181002616882324, -5.512894153594971]",0.081261225,5.2799573e-06,,5.9,1.14,3.4,1.11,
1538,45.000022675736965,84.72079918032787,2844.002516242268,0.0558405542521284,"[0.5803928375244141, 0.5831186175346375, 0.6035758256912231, 0.5449169278144836, 0.587782084941864, 0.6566879153251648, 0.6099485158920288, 0.5143114328384399, 0.5178914070129395, 0.5595049858093262, 0.6108858585357666, 0.6496189832687378]","[-247.7357177734375, 107.43611145019531, -16.687772750854492, 60.472618103027344, 1.0693773031234741, 16.462810516357422, 12.68698501586914, 10.958597183227539, 10.768418312072754, 12.86262321472168, -2.187119960784912, 4.4265570640563965, -1.7652595043182373, 1.801731824874878, 3.192122220993042, 1.917912483215332, 7.841063976287842, -1.7261017560958862, 2.0518035888671875, 1.8117741346359253]",0.0993835,-3.4690438e-05,,6.3,1.19,4.7,1.35,
1539,45.000022675736965,151.99908088235293,1082.5046269604231,0.0239793208607456,"[0.4122225046157837, 0.5489765405654907, 0.7584052085876465, 0.5645172595977783, 0.6922082901000977, 0.695156991481781, 0.8175508975982666, 0.7295814752578735, 0.4544218182563782, 0.3808337450027466, 0.36187276244163513, 0.3480475842952728]","[-237.92950439453125, 190.2543487548828, -48.19308090209961, 4.360785961151123, 20.34404754638672, 23.522171020507812, 38.37149429321289, 24.815345764160156, 11.797041893005371, 1.2320973873138428, -2.9902234077453613, 1.7806733846664429, 3.4423155784606934, 2.5299859046936035, 1.8862402439117432, -1.702864408493042, -0.011980841867625713, 1.9466774463653564, 2.1743240356445312, 3.730380058288574]",0.17593224,0.082600966,,4.4,2.01,4.7,2.0,
1540,45.000022675736965,112.34714673913044,2566.144913684864,0.0493465144075722,"[0.4637415409088135, 0.4647064805030823, 0.5274184346199036, 0.49673977494239807, 0.4141960144042969, 0.36767643690109253, 0.384894996881485, 0.5094397068023682, 0.5049448609352112, 0.6532472968101501, 0.6999323964118958, 0.5242986679077148]","[-237.90017700195312, 137.9564971923828, 29.97633934020996, 14.361422538757324, -18.094083786010742, 14.967151641845703, -8.191892623901367, 10.113282203674316, 6.72023344039917, 13.753829956054688, 2.614219903945923, -0.010347631759941578, -1.2526309490203857, -0.7271718978881836, -2.091644763946533, -2.6005187034606934, 1.470703125, 1.7117055654525757, 2.30656099319458, -2.086230754852295]",0.11736549,0.0003645788,,5.7,1.9,5.1,1.92,
1541,45.00002083333333,89.28571428571429,1491.0611113119603,0.0192693442240459,"[0.5958840250968933, 0.6653913259506226, 0.6834291815757751, 0.6727029085159302, 0.6705000400543213, 0.7460263967514038, 0.778623640537262, 0.6508223414421082, 0.5489692687988281, 0.539892315864563, 0.49898120760917664, 0.5366106629371643]","[-308.41558837890625, 159.87437438964844, 12.589489936828613, 54.290889739990234, 12.561822891235352, 15.883864402770996, 10.323564529418945, 15.514883995056152, 8.955296516418457, 0.9753069281578064, 0.317587286233902, -2.34334397315979, -2.4563779830932617, -1.5853363275527954, 2.1582252979278564, -0.5049569010734558, 1.5744061470031738, 0.45909398794174194, 3.759781837463379, 4.40395975112915]",0.09866552,-1.0476709e-05,Thank you.,5.2,1.08,4.6,1.56,
1542,45.000022675736965,83.35433467741936,3379.147126350821,0.0494476727779927,"[0.6536785364151001, 0.5852172374725342, 0.5664046406745911, 0.5716719627380371, 0.5843950510025024, 0.5478333830833435, 0.5089702010154724, 0.5995591282844543, 0.5412787795066833, 0.5099196434020996, 0.5496083498001099, 0.6463314890861511]","[-224.551025390625, 107.03975677490234, 10.418107986450195, 70.32747650146484, -8.172354698181152, 33.32111740112305, -4.438025951385498, 19.426433563232422, -5.529374122619629, 15.343673706054688, -4.635783672332764, 10.340700149536133, -0.5997377634048462, 5.220694065093994, 5.735325336456299, 4.032469272613525, 7.094210624694824, 3.8109476566314697, 8.0711088180542, -0.5673865675926208]",0.13402897,-5.2297964e-06,You may listen to this network with assurance that all sources of news will be properly labeled and will bring you frequent summaries of all information available. Thank you.,5.5,1.8,5.5,1.43,
1543,45.000022675736965,92.28515625,2738.06666913372,0.0434160891947239,"[0.5017895102500916, 0.4769436717033386, 0.5424893498420715, 0.5330809354782104, 0.6077467799186707, 0.6094023585319519, 0.5260840654373169, 0.4752197265625, 0.5023657083511353, 0.652359664440155, 0.5366403460502625, 0.48837289214134216]","[-198.87680053710938, 125.74815368652344, -8.22043514251709, 57.46122741699219, -7.721373081207275, 25.576854705810547, -11.445305824279785, 17.584932327270508, 6.219391345977783, 10.23054027557373, 2.729644298553467, 10.391426086425781, 8.058444023132324, 1.20859694480896, 4.480803489685059, 1.2574893236160278, 3.0037167072296143, 0.4052440822124481, 4.864211559295654, -1.3157682418823242]",0.12138994,2.3371993e-05,,6.1,1.45,5.4,1.8,
1544,45.000022675736965,92.28515625,3083.394797234404,0.0559651440757223,"[0.4998133182525635, 0.575210690498352, 0.5134167075157166, 0.4632706344127655, 0.45663440227508545, 0.44455185532569885, 0.5391380786895752, 0.4982902705669403, 0.502211332321167, 0.46667203307151794, 0.45194894075393677, 0.5328697562217712]","[-255.3838348388672, 119.96375274658203, 12.78092098236084, 37.68955612182617, -8.872633934020996, 20.612255096435547, -18.914628982543945, 11.813082695007324, -8.760099411010742, 12.194631576538086, -0.7052361965179443, 1.2910677194595337, 1.4179929494857788, -1.65926992893219, 8.727987289428711, -0.5409643054008484, 2.844937562942505, 1.169991374015808, 2.3175344467163086, -3.540544033050537]",0.10360186,-0.00012908492,bones keep the magnum on me i don't go nowhere without my jimmy hat you gotta envy that send me rapping half hip it's that shit i'm a monster i'm jurassic i gotta save earth i seen hip-hop die right in front of my eyes when it gave birth one's for the honeys two's for the show three is for my people in the beast getting dough so you know that i gotta get mine too get your shine on dude even if i rhyme off cue i'm still on beat and it's still all heat that i spit this beat is kind of slick got me creeping on the low like i'm cheating on my chicks so when you see me on the go,6.4,1.74,5.4,1.62,
1545,45.000022675736965,90.66611842105264,3863.248315287096,0.0959142600296697,"[0.4636021554470062, 0.3801930546760559, 0.3721773028373718, 0.38961261510849, 0.4205695390701294, 0.4665951430797577, 0.4323081970214844, 0.5376338362693787, 0.5547744035720825, 0.4735470116138458, 0.4593557119369507, 0.38934946060180664]","[-183.48728942871094, 118.74694061279297, -19.40232276916504, 54.806785583496094, -25.71326446533203, 43.411529541015625, -13.388925552368164, 19.4105224609375, -8.029160499572754, 12.083724021911621, 2.652921676635742, 5.920073509216309, 2.7267603874206543, 0.5598806738853455, 1.3100007772445679, -0.27798837423324585, 1.25106680393219, -0.566470742225647, 2.3099112510681152, 0.45159921050071716]",0.08094882,8.813512e-06,"Find down for fame. From your TV screens to your radio airwaves, opportunities tighter than hair braids. Pretty soon my space is their space, but their space never been our choice. Let's say that I'm our voice. Hypothetically, I'm representing me. Descended to the 70s, I sent it heavenly. Pretty soon the iTunes embedded in a child's brain. A file gained him to the final frame. Oh, you made a song, now you a boss now. The stakes are high, I'm bringing the cause down. Until I see you hardly, I'll leave this party to the F-U-T-U-R-E. You know what that spell, right? Yeah, it's feeling like them.",4.8,1.47,4.8,1.25,
1546,45.000022675736965,95.703125,4268.162759652205,0.0987361124548503,"[0.5439590811729431, 0.43660932779312134, 0.4516727924346924, 0.5152657628059387, 0.5621142983436584, 0.6168241500854492, 0.6223227381706238, 0.7961158752441406, 0.677468478679657, 0.5260810256004333, 0.44860851764678955, 0.41439560055732727]","[-239.93873596191406, 87.52101135253906, -11.91294002532959, 54.855342864990234, -9.368180274963379, 25.106945037841797, -7.266673564910889, 21.480728149414062, 4.154542922973633, 19.333297729492188, 1.5671179294586182, 9.89411735534668, 1.5196620225906372, 2.387002468109131, 3.5070102214813232, 4.502436637878418, 6.211932182312012, 0.8973652124404907, 6.681207180023193, -3.176335096359253]",0.06507471,-1.2515251e-05,Takk for ating med. Thank you for watching.,5.3,1.19,4.4,1.02,
1547,45.000022675736965,89.10290948275862,3103.7344228924494,0.0760370811564757,"[0.5327785611152649, 0.5734154582023621, 0.605845034122467, 0.5671343207359314, 0.6073184013366699, 0.5043356418609619, 0.4463736414909363, 0.45251914858818054, 0.5214078426361084, 0.6329837441444397, 0.5444628596305847, 0.5264033079147339]","[-219.29364013671875, 126.70948028564453, -24.968677520751953, 40.85569763183594, -8.17532730102539, 36.264915466308594, -5.091402053833008, 5.927166938781738, 2.2872588634490967, 6.613164901733398, 6.101953506469727, 0.11174444109201431, 4.016964912414551, 1.1730105876922607, 5.196022987365723, -0.5189482569694519, 1.4029815196990967, -0.567273736000061, 4.348686218261719, -0.5624988675117493]",0.08272073,-9.328735e-07,"Un universo repleto de sensaciones que me inspiran en pensar que pronto llegarán cosas mejores. Si se trata de decirte que somos los campeones, decídelo tú, güey. Que no se puede tener todo, me dicen en la calle cuando paso. Que este juego ya se acabó, aún respiro música, esta es mi vida. Que no se puede tener todo, me dicen en la calle cuando paso. Que este juego ya se acabó, aún respiro música, esta es mi vida. Es difícil entender lo que se vive en mis zapatos. Y muchos ni siquiera saben lo que es andar entre piedras corriendo descalzo. En camiones recorriendo miles de barrios. Unos en mansiones, nosotros con misiones que sorprenden a los millonarios.",4.0,1.67,5.8,1.89,
1548,45.000022675736965,93.9630681818182,1400.8489051322122,0.0228803101215815,"[0.6725476980209351, 0.6015406250953674, 0.5860779285430908, 0.6438010931015015, 0.7290266156196594, 0.7540240287780762, 0.6588096618652344, 0.6130793690681458, 0.6615785360336304, 0.7403934001922607, 0.6913226842880249, 0.6646898984909058]","[-317.1516418457031, 120.6973876953125, 27.98093605041504, 41.62614059448242, 20.39372444152832, 21.274553298950195, 16.502397537231445, 17.169178009033203, 8.765087127685547, 5.701949119567871, 4.042184352874756, 0.2853086292743683, -0.6599254608154297, 0.9181496500968933, 4.443476676940918, 3.7733449935913086, 2.2975547313690186, 1.604265570640564, 3.321432590484619, 2.155726671218872]",0.09071132,-0.00017077773,Takk for ating mediet. Thank you for watching.,4.6,1.02,3.7,1.35,
1549,45.000022675736965,89.10290948275862,1656.887190772318,0.0211054405314757,"[0.6628161072731018, 0.6045085787773132, 0.6754717230796814, 0.758109986782074, 0.8444904685020447, 0.8888273239135742, 0.7754424214363098, 0.6861544847488403, 0.6303460001945496, 0.609280526638031, 0.6137261986732483, 0.6321435570716858]","[-213.7537078857422, 169.30189514160156, 11.224424362182617, 38.51319885253906, 8.188652038574219, 21.10626220703125, -2.6884829998016357, 16.101892471313477, 3.4398233890533447, 14.827102661132812, -0.350401371717453, 6.800042152404785, -1.4617301225662231, 2.713794708251953, 0.5653408169746399, 4.902082920074463, 0.7503794431686401, -2.031400203704834, 2.536233901977539, 0.9273204207420349]",0.16211107,1.0657828e-05,,4.9,1.81,5.2,1.72,
1550,45.000022675736965,97.50884433962264,2902.370274884874,0.081845436056824,"[0.602199912071228, 0.3353443443775177, 0.2751811146736145, 0.4216039180755615, 0.27480456233024597, 0.3010125756263733, 0.2781577706336975, 0.455791175365448, 0.6215119957923889, 0.30350810289382935, 0.20875181257724762, 0.3633574843406677]","[-269.40423583984375, 143.3944091796875, -32.42168426513672, 41.46372604370117, -25.18678855895996, 11.786311149597168, -12.745662689208984, -0.6115492582321167, -8.834395408630371, -12.766639709472656, -8.764548301696777, -12.281661033630371, -9.062422752380371, -5.611512660980225, 4.224637985229492, -0.8533411622047424, 0.8872085809707642, -3.4348762035369873, -3.6033291816711426, -3.6552860736846924]",0.046305526,0.00020346009,Дякую за перегляд! Дякую за перегляд!,4.8,1.66,3.7,1.1,
1551,45.000022675736965,62.26468373493976,2572.5865380402097,0.044330545746259,"[0.44221481680870056, 0.47731825709342957, 0.6167562007904053, 0.6030324101448059, 0.559140682220459, 0.5848886370658875, 0.572041928768158, 0.6452189087867737, 0.6661738753318787, 0.6366984844207764, 0.5556415319442749, 0.482910692691803]","[-229.13363647460938, 143.5187225341797, -25.293827056884766, 36.72367858886719, 1.4257622957229614, 23.35696792602539, 13.522250175476074, 14.139172554016113, 1.7100621461868286, 17.701519012451172, -2.9701404571533203, 12.309576988220215, 0.7616130709648132, 9.716703414916992, 1.8237354755401611, 0.10047778487205505, 6.581762313842773, -0.8237299919128418, 6.397789478302002, -1.8597382307052612]",0.089397185,1.237475e-05,Ciao,5.6,1.8,5.4,1.56,
1552,45.000022675736965,161.4990234375,2648.733392855086,0.0550034466911764,"[0.6686519980430603, 0.6438087224960327, 0.6241796612739563, 0.5727319717407227, 0.5388307571411133, 0.5673850178718567, 0.5396129488945007, 0.6412668228149414, 0.6632840633392334, 0.6976410150527954, 0.7008633017539978, 0.6567232012748718]","[-178.6837921142578, 141.35528564453125, -49.105953216552734, 57.373844146728516, -3.072084903717041, 28.54152488708496, 4.678574562072754, 18.413890838623047, 2.2570605278015137, 11.221013069152832, 0.4218771755695343, 11.615492820739746, 7.817788600921631, 0.29446130990982056, 1.008131742477417, 6.188100337982178, 6.036335468292236, -4.026134967803955, 4.428920745849609, 2.527127265930176]",0.11371191,-3.9708084e-05,"West. Easy ride. I'm riding to the West. Easy ride. I'm riding to the West. Easy ride. I'm riding to the West. Yes, I'm the professor master in the art of chilling. Got body parts in the dresser from the prostitutes. I'm killing. I'm not a villain. That's just how I get my kicks, G. We understood how we live it in the land of the free. My past caught up to me. Caught a few bodies in the industry. Wants for rape, murder, and public indecency. I'm going West on an easy ride. Bitch, you are too fat to hide. Too ugly for me to rape and kill you. Best just commit suicide. Yeah, I'm the broodmonger.",5.6,1.56,5.6,1.36,
1553,45.000022675736965,109.9567819148936,2616.931700042405,0.0455245420536635,"[0.5473640561103821, 0.5535242557525635, 0.5116535425186157, 0.5498358011245728, 0.5381412506103516, 0.5747705101966858, 0.6047394275665283, 0.5657320022583008, 0.564624547958374, 0.48025214672088623, 0.5068162679672241, 0.512732982635498]","[-254.64993286132812, 137.73104858398438, 6.409218788146973, 43.388938903808594, -17.300979614257812, 16.396121978759766, -11.281591415405273, 17.255046844482422, -11.245875358581543, 6.971228122711182, -4.380251884460449, 7.415216445922852, -1.2763218879699707, 0.22868883609771729, 0.5491319298744202, -3.1410226821899414, 0.6104260087013245, -2.4491562843322754, 0.8690695762634277, -5.750483512878418]",0.08405371,3.4632358e-05,O que é o que? Xa é tarde Pardes É non é un falar Brole,5.6,1.69,5.9,1.58,
1554,45.000022675736965,84.72079918032787,1741.256018337505,0.0205348972442595,"[0.5313503742218018, 0.4828384816646576, 0.4983990788459778, 0.6070302128791809, 0.6887031197547913, 0.7614069581031799, 0.6569509506225586, 0.5858256816864014, 0.5475451350212097, 0.536178708076477, 0.5118275880813599, 0.49389147758483887]","[-327.3819580078125, 101.04351806640625, 29.004459381103516, 40.8664665222168, 22.731243133544922, 35.3806266784668, 14.707266807556152, 21.121328353881836, 10.954437255859375, 9.408577919006348, 5.625911235809326, 0.7313207983970642, 9.437911033630371, 4.896644115447998, 5.716671943664551, 0.05028747394680977, 2.9173429012298584, -0.15186290442943573, 1.078013300895691, 0.3150388300418854]",0.11001453,4.4940178e-05,In,5.8,1.47,4.5,2.16,
1555,45.000022675736965,120.18531976744184,1229.5962742763434,0.0202645537038828,"[0.12998966872692108, 0.2310306578874588, 0.3882693946361542, 0.4314914643764496, 0.2885650098323822, 0.20928680896759033, 0.27820730209350586, 0.3971529006958008, 0.4374017119407654, 0.7076215744018555, 0.6163307428359985, 0.2518034875392914]","[-331.409912109375, 154.61758422851562, 25.434715270996094, 63.35200119018555, 30.965726852416992, 16.5169620513916, -10.88839340209961, 5.644657135009766, -9.12151050567627, -19.816362380981445, -6.17321252822876, -19.168018341064453, -10.24141788482666, -10.807143211364746, -21.867908477783203, 1.2304158210754395, 2.9255950450897217, -3.8997793197631836, -0.6740829944610596, 0.37930962443351746]",0.10262599,3.5665323e-06,"In the sea In the sea In the sea In the sea In the sea In the sea One, two, three",4.4,1.36,2.9,1.04,
1556,45.000022675736965,99.38401442307692,3287.811524884571,0.0584447209187951,"[0.4771779775619507, 0.5019626021385193, 0.5682114362716675, 0.61961430311203, 0.6141483783721924, 0.5887827277183533, 0.5303259491920471, 0.5114010572433472, 0.47737380862236023, 0.4489058256149292, 0.42876216769218445, 0.4483592212200165]","[-215.26344299316406, 119.48050689697266, -4.362338542938232, 62.412540435791016, -8.892431259155273, 38.30331802368164, -6.9272918701171875, 15.524118423461914, -5.1268391609191895, 12.237870216369629, -8.911123275756836, 4.963329315185547, 0.5282237529754639, -0.9625726342201233, 0.7047109007835388, -2.9013049602508545, 0.8994554877281189, 0.3687828481197357, 5.197404861450195, -4.639701843261719]",0.09487095,1.0445072e-05,"de contredire Sam. Afin de rembourser sa dette, il doit se coucher au septième round. Mais son amour propre lui fait tourner la tête. Au lieu de prendre un dernier coup, il enchaîne direct et crochet. Le pouls d'Eddie s'accélère. Suivi de sueur froide, l'adversaire de Sam s'écroule par terre. Direction une pluie d'étoiles. L'arbitre le déclare vainqueur. Il fera la une du 20h. Mais il n'est pas à l'abri qu'un inspecteur. Annonce demain à sa femme qu'il a été victime d'un meurtre. Sam reste à l'abri sous les flashs des photographes. Il signe sans doute son dernier autographe. La sortie de secours est gardée. Il sait qu'il est dans le baudra. Mais pour le rattraper, il faudra bien plus que quatre gros bras. Dans les vestiaires, à l'oreille de son entraîneur, il marmona. Je viens de commettre une erreur impardonnable. Il lui remet une lettre et lui fait une accolade. Les sénateurs ont mis...",4.7,2.0,6.1,1.45,
1557,45.000022675736965,184.5703125,2817.0504917758426,0.0606041938773864,"[0.5781949162483215, 0.5869187116622925, 0.5100154280662537, 0.46472588181495667, 0.46020936965942383, 0.6420454382896423, 0.5012872815132141, 0.397432804107666, 0.41322290897369385, 0.4620532691478729, 0.4595584571361542, 0.45796898007392883]","[-173.32382202148438, 138.59548950195312, -31.46710205078125, 31.604984283447266, -14.55631160736084, 29.125843048095703, -13.392805099487305, 18.11962890625, 6.968112468719482, 2.9995980262756348, -5.567915439605713, 11.581995010375977, 2.6087329387664795, -1.0794496536254883, 2.359459638595581, 0.388993501663208, -0.03916573524475098, -3.302394390106201, 2.4233615398406982, -8.576923370361328]",0.12300038,2.8494682e-05,"Si cada lágrima valiera oro, no habría tesoros que le hiciera perder otro segundo. Nunca sabremos si tendrá una recompensa, pero disfruta el camino solo y jamás lo piensa. Dicen que congela hasta el sol y la primavera solo le da una alergia al corazón. Así que apartan cuando están en su camino y es que saben que aunque loco él persigue su destino. Jamás sabréis lo que quieren y él mismo lo sabe, pero pega una patada en lo que en su casa no cabe. ¿Quién será ese tipo que me mira desde la otra acera? Hoy es uno de esos días en los que no me reconozco. Siempre la misma idea que le ronda la cabeza. ¿Soy yo el único cuerdo o será que de verdad estoy loco? ¡Loco! ¡Loco! ¿Soy yo el único cuerdo o será que de verdad estoy loco? ¡Loco!",5.5,1.86,6.3,1.42,
1558,45.000022675736965,161.4990234375,2983.8307616246443,0.0931167208865454,"[0.5293682813644409, 0.5324915051460266, 0.41734594106674194, 0.39068201184272766, 0.35874027013778687, 0.567873477935791, 0.663325309753418, 0.4753451645374298, 0.43305182456970215, 0.5138517618179321, 0.4835311472415924, 0.5222060680389404]","[-181.17042541503906, 154.18653869628906, -80.45501708984375, 45.125701904296875, 2.921915292739868, 18.284482955932617, -4.774685859680176, 3.8573124408721924, -7.670258522033691, 6.33102560043335, 4.728757381439209, 7.725218296051025, 2.9310433864593506, 1.9970124959945679, 1.1916632652282715, 1.0584352016448975, 1.075607180595398, 0.15945790708065033, 4.488152027130127, -3.4639663696289062]",0.079251,-2.628397e-05,"last for seconds our future's forsaken imмотрating lies or prisonersお願いしますının fake eyes out of focus only see what they told us weld of weights on our shoulders success last for seconds our future's forsaken immmorating lies speaking ni스�сы 했는데 your eyes out of focus only see what they told you weld врем писimos the weights on our shoulders success last for seconds our future's forsaken Blatant lies, opinions you all seek, sent to fake it Eyes out of focus, only see what they told us Worlds and weights on our shoulders",3.4,1.56,5.9,1.14,
1559,45.000022675736965,161.4990234375,2653.78689329568,0.0455919389754257,"[0.44720345735549927, 0.4108191728591919, 0.46025681495666504, 0.4269445836544037, 0.374357134103775, 0.4721904695034027, 0.42629528045654297, 0.5740513205528259, 0.45550698041915894, 0.376895934343338, 0.5147861242294312, 0.4023328721523285]","[-213.26451110839844, 130.8826141357422, -15.15116024017334, 41.980045318603516, -0.04537639394402504, 24.875947952270508, -10.015832901000977, 14.003287315368652, 5.595926761627197, 4.925287246704102, -0.037218909710645676, 2.9220528602600098, 3.774385929107666, -3.401721239089966, -0.7249293923377991, 1.5802074670791626, 4.141604900360107, -0.41688272356987, 3.2143166065216064, 1.7274428606033325]",0.09567949,-5.516921e-06,Thank you.,5.8,0.98,5.2,1.6,
1560,45.000022675736965,132.51201923076923,2784.1189977294275,0.0652193083236584,"[0.5209129452705383, 0.5512893199920654, 0.5407319068908691, 0.6082767844200134, 0.593895673751831, 0.5893475413322449, 0.5317138433456421, 0.48625436425209045, 0.5054298043251038, 0.5556138157844543, 0.590729296207428, 0.5261690616607666]","[-241.2113037109375, 138.21853637695312, -17.60892677307129, 43.19795227050781, -6.782546043395996, 21.655576705932617, -10.026041030883789, 15.417217254638672, -4.966820240020752, 2.2547221183776855, -3.282351016998291, -3.0947282314300537, 1.5685352087020874, -0.3555540442466736, -1.036987066268921, -2.104499340057373, 3.0666120052337646, -3.7356388568878174, 1.5023874044418335, -2.2065703868865967]",0.07255885,-3.8075006e-05,,5.2,0.98,5.2,1.4,
1561,45.0987074829932,93.9630681818182,3115.0361978067995,0.0682624728523166,"[0.4317224323749542, 0.4481121599674225, 0.48470354080200195, 0.527448832988739, 0.5320864319801331, 0.5015273094177246, 0.4637383818626404, 0.5243807435035706, 0.641681432723999, 0.6728368997573853, 0.557074248790741, 0.4657301902770996]","[-194.7267303466797, 126.62950897216797, -17.787839889526367, 68.65117645263672, -11.359912872314453, 34.476078033447266, -7.494213581085205, 18.483478546142578, -11.154885292053223, 15.900933265686035, -3.6883952617645264, 3.2404086589813232, 4.096279144287109, 1.837509036064148, 4.512816905975342, -2.0402071475982666, 4.255473613739014, -4.079780578613281, 6.981810569763184, -1.4452946186065674]",0.10778022,-0.00012235632,"Real live shit. Bouncing you with that real live shit. Real live, real, real, real, real live shit. Let's do it. Yeah, using Dillard without a hesitation. Every track is a declaration and a dedication. Fuck it if you don't like it. I know that you're going to love it. We getting green while you getting red and you got to run it. Raising me too, I'm going to see you three. Crave you to breeze through up on the BQE. With your tank on E, I see your measly asses. Stopped up at the toe with your easy passes. Flat out, we flying in the lane. Why you need a sub like it costs tired in the game? Whoa. Quadruple entendre. Dropped in the new while you scooped in the Honda. Hyundai, fun guy, fun guy. One try, run by. Dumb high, sun sky, come fly. Glad as hell if you need a pip. So come and holler at you.",5.0,1.9,6.0,1.41,
