id,transcription
1803,"Everything, everything I am Everything I say, everything I do Everything, everything I am Everything I do, coming back to you"
1804,
1805,"When the heat of the day takes your smile away And you know that it's going to be a long, long night With the-"
1806,So out of time That we're lost in our own world So I remind you again You came undone And it's always been so fun To forget about the days When we never had our time So it will be Still you are my place
1807,Now I'm not the only one. I'll never get away from this old heart of mine. And I know what you'll say when you find out that I'm running out of words. To all the songs that I was writing since the day you came along. To all the songs that I was writing since the day you came along.
1808,
1809,"Oh, my God. Oh, my God."
1810,
1811,I hope you'll see I'll keep you under my skin and bones And hope you won't forget And please don't take our love away So I won't sing down low I wanna roll these days So I won't sing down And please don't take our love away So I won't sing down low I wanna roll these days
1812,The evening was so unreal You wasted my lips Where I sealed I tried to talk But my mouth just wouldn't move Thousands of things to say But to my growing dismay I couldn't find A single line I could approve In an hour
1813,"Life will never, it will never be the same. There's a glint in your eye, a smile on your face, a spring in your step as you come to the place you've been waiting to come, waiting to come for so long. Welcome to the sex club. Welcome to the sex club. Welcome to the sex club."
1814,"I get that cause I know There's no way I'm going to hell Fuck that, I love myself I could have been equipped to stay home I'm walking down the strip, can't stay home I keep my legs strong to keep my legs long enough I keep my legs strong to keep my legs"
1815,My body moves to a primitive rhythm. I found my soul when I lost my religion. All my life been addicted to music. I've got a mind and I don't want to lose it. I've got a mind and I don't want to lose it.
1816,
1817,"Well, I can sing too well. Yeah. You're holding on for better days, but you know they don't forget a thing. You're holding on for better days, but you know they don't forget a thing. Yeah. You're holding on for better days, but you know they don't forget a thing. Yeah. You gotta take control of your insight."
1818,I I
1819,New ideas are finally coming I sit here and wait for your turn In this room I'm all alone Barely moving thoughts in the air Dreams inside they come to life now I sit here and wait for your turn In this room I'm all alone
1820,"what you need. Release our pressure. Let your thoughts. Gladness, I need you. Gladness, I need you now. Gladness, I need you. Gladness, I need you now."
1821,"Look north, look east, look south I think we'll head west tonight The crowds have soaked through But we'll keep dancing until the first sign of life I think I'll look back My feet will dance to any smile And if I fall, it's"
1822,© transcript Emily Beynon © transcript Emily Beynon
1823,"Hey Joe, where are you going with that gun in your hand? What are you doing?"
1824,
1825,"I thought I was too cynical for this, a love song without a stupid twist, and a whole wits system talking shit, so please shut me up with a kiss. Answer to the question that no one ever asked. Yum. Vigil."
1826,"With the love that I've got in my sights. I won't fall, I won't break. I won't stall, I won't wait. And I'll join you there in the light. I won't stall, I won't wait."
1827,when we are just friends you don't get no sympathy cause we are just friends why you trying to change me when we are just friends but when you see me coming with my purple glasses just let me do my stupid little dances and let me be me all right just back off you why you trying to change me
1828,Thank you.
1829,"I, I, I Smokey the Bear Standing there In front of the woods All black in there Tears in his eyes I, I, I She calls me a bum Sleeping through the day There was nothing I wanted to say I close my eyes"
1830,"No. You sit around with your best friend. She says you should go. But to you, I'll be true. Cause of all we've been through. To you, I won't say no. Cause I know what you'll do. You took out a piece of yourself. You hardly knew. Why don't you just take it back? That's what you should do. You turn it on."
1831,I've got someone I'm here to teach you. I've got someone I'm here to teach you all about you. I'm here to teach you about someone.
1832,
1833,"down like the records in your room. When I was young, I was terrified of the ages. And then I was 17. I was scared it was related. And it was all around. And it was all around. It was every single move. It was every single song. It's all the same thing. Every single sound. It's all the same thing."
1834,"Yeah, I really gotta leave. I gotta leave this place. This place. This place. Hey, Mr. Spaceman, come on down here, oh please. Take me away, away, in your famous laser phaser. I've got to go, go, go, far away from here, from here. Back to the place where you once came from, oh yeah."
1835,I feel like I'm so far to the gate You run with the light Don't you know it's summertime You run with me I thought I took the time
1836,"Put the lotion in the basket now, put the lotion in the basket now, and it does. Ooh. Ooh. The night is very cold, I'm feeling kind of weak. I think I'll make myself a cap from your right buttock's cheek, and then I will go walking with my little dog. And then I'll bury you underneath a log. Here I..."
1837,
1838,Sinking deeper than deep Lost in fantasy Now sleep Down below The monster is home Let it show
1839,"Children of the night, love to play with fire. There's nothing left for me to hide. But the делает."
1840,I'm a wanderer I'll hear your voice I'm a liar I'm a liar
1841,Take my hand They are shaking for you Take my faith
1842,With two sticks she sent the forest round. The frost is there underneath the tree. The forest is there underneath the tree. The forest is there underneath the tree.
1843,It feels good and it's resting in my soul. It feels good and it's resting right in my heart.
1844,"around after we close. See you smiling and I know. A guitar. Hey! And when you pin the order up, your eyes are gone by long enough to know you're not thinking of him, but I can't say anything. And I can see in a little more time."
1845,"Suspend that very hard word. Suspend that very hard word. The wait is too long. I've been thinking of leaving. The wait is too long. It's too hard to believe it. The wait is too long. No, no, no. I can't believe that you're leaving. The wait is too long. No, no, no. It's such a horrible feeling. But I don't feel it. I don't feel anything."
1846,I've always since too Oh True Na na na na na na na na na Na na na na na na na na na Just to the fall fall fall Fall in the fall All right I just want to sing something Something a little something Something without words All right I just want to sing something Sing something a little something Something a little something Something without words
1847,Takk for ating mediet. Thank you for watching.
1848,Lost at sea Solar streets Wave at
1849,Wanna wanna wanna go home No gypsy'd live like this High above the matches And dance around the flames Steal a car and drive away That's starting to sound good But we love the neighborhood Is this apartment life? Sleeping in the hall tonight Don't wanna go home Wanna wanna wanna go home Don't wanna go home Wanna wanna wanna go home
1850,My heart's been breaking My heart's been breaking Through the sea Through the sea Through the sea Through the sea
1851,"And all the bad guys, I let the good one down He was understanding and kind The bottle was empty I was a total wreck With part-time luck Pushing me deep into death In another country Cockatoos flying overhead"
1852,And maybe we could take down all these walls And leave you underneath The rubble that you've been in And maybe we could And maybe we could be friends Or whatever Friends Or whatever I would never know
1853,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,tails up, up and down, higher heels lay to grab. Down, down, up and down, and now I see, now I see you. Breezy place, twinkle eyes, anywhere, and yet they're in bars. Softly, earth and air, spun through the drops, and now I feel, now I feel."
1854,Why do I feel so good I am of the world And I am only supposed to Why do I feel so good Why do I feel so good Why do I feel so good
1855,Tell me what you want to do. You're a natural sensation. You're a natural sensation. You're a natural sensation.
1856,
1857,In honor of me In honor of me In honor of me In honor In honor of me
1858,"It's a beautiful day I've got your guy right here, son I've got your guy right here, son"
1859,"He's, he's Wally, Wally, Wally, Wally I hate me too, I hate to tell you But you're thinking back my mind It's all gone Put you in this place Wally, Wally, Wally, Wally"
1860,Still I can stand to see you walking around like nothing is wrong. Cause you can't be over me. Can't be over me. Before I'm over you. Before I'm over you.
1861,"I aim to get back to me as soon as possible because I need to know whether the date for me coming to London on the 21st till the 23rd is still actual or not. If I have to do something or if he's waiting for anything, I don't know. Because I need to plan my month, August. OK, my number is 049-99-99-99-99-99-99-99-99-99-99- Your crew radically dick the walls undone-"
1862,"Where you feel Oh, you've never felt With just one more needle I thought I had discovered All your worries And maybe I will never help you But I guess you Live the way of love It's only when I see this pain in your eyes The color of your skin this morning That I know"
1863,© transcript Emily Beynon © transcript Emily Beynon
1864,
1865,Wow! 何をするか 急ぐ 急ぐかつての カンカンカンカンカンカンカンカンカンカン
1866,"So I'm trying hard to smile in my mouth quite a while Something always missing Here come those tears again Here come those tears again You say it's the premiere And I say I traveled there And I do this and you say yes Sweet dreams, I tried"
1867,"Thank you. I'm saying goodbye, but it's crazy. Something you've done."
1868,Before I met you It seems like I may have forgotten What I did before you easy to forget with love this true Because with you I am someone I've always wanted to be and every day we spent together Life feels new So new With you
1869,"You'll find out just who was your friend. Don't be sad, I know you will. But don't give up until true love will find you in the end. This is a promise with a catch. Only if you're looking can it find you. Cause true love is..."
1870,Back to your arms And if you see me Just take on me Don't try to fool me Just take on me Cause you can't trick me Just take on me You always want me to come back Yeah And you're gonna see me tonight Thanks for watching!
1871,"Oh, a light in my life. Now I know it was right to come back. Whoa, and back to your arms. And if you see me, just take on me. Don't try to fool me, just take on me. Cause you can't treat me, just take on me. You always want me to come back. Yeah, and you're gonna see me tonight."
1872,"I know. Believe me, I know. I know."
1873,"It's suddenly seeming these eggshell ribs are caving into your hands. Can't sustain this breathing, it weighs on my chest. These lungs are filled with water from the tide. From the tide. And I watch them go by."
1874,That's what I need That's what I need That's what I need
1875,Aha! Thank you.
1876,I'm going to change my mind. I'm going to change my mind. I'm going to change my mind.
1877,"alone Collecting one dollar for a job well done It sure beats a grand for shaking dirty hands May your cigarettes taste like anthrax spores And all your work gets slashed by razors Cling to what I told ya Pull it, pull it, shoot through Hey Christine, what do you want? All I want's for you to sing my name each morning Each and every syllable is reciprocated by yours truly And the couple in the next room, talking to each other through the palms of their hands They don't ever care about relationships Cause that kind of chatter just doesn't factor into their equations Listen to what I told ya I don't wanna talk because we don't get along Collecting one dollar for a job well done It sure beats a grand for shaking dirty hands May your cigarettes taste like anthrax spores And all your work gets slashed by razors Cling"
1878,"You can do what you want, I hope you feel every day, let's go, cause we can go out. One, two, you can make it go! One, two, you can make it go!"
1879,"Isn't what we want. Central City gonna take a chance. Gotta grind out. Rip it down the fast track. Cutting little blankets. Boost the sound. It's time to make them dance. They wanna breathe. Our dreams are waking from this trance. Crash status. Take our future back. Come together and crack the fold. Fold, fold, fold, fold, fold, fold, fold. The wire is safe. The body line is working in time, time, time, time, time, time, time, time. It's time to ride. This life is difficult. We've all lost love. The life is real crimes. The signal's down."
1880,"The mirrors in your eyes, the lights of my disguise, And after all, we do describe what it seems to be just wrong. The closer that I get, the more I need to understand what it feels to be the same. Just the same. Just the same."
1881,I was in harmony I was in harmony All that I see Is a part of me
1882,It's all in your head. Not nothing you said. So now you know that spring has come. Take it easy. Please don't get too high. High. High. High.
1883,
1884,from the waistline my dreams can't deliver these things to my bedside very short
1885,"Won't wait to love another. Cause I'm all fucked up, don't you know? Hopelessly love to another soul. I'm all fucked up, don't you know?"
1886,
1887,Makes you remember us. Thank you.
1888,
1889,
1890,"I ever wanted, never doubted. The sky outside is waiting for a comet. Kitchen light, dreaming with it. The sky outside is waiting for a comet."
1891,
1892,Know you
1893,"I said, learn French over troubled water. And I said, but mom, I want to rock. Because I like to rock. Rock. Come on, I want to rock. Rock. I wanna, I wanna, wanna, wanna. Rock. Are you gonna let me? Spend my days in a purple haze. Mid to late 80s was the glory days. Nelson and Aerosmith driving their axes. Crotch pants, booty dance, cheating on taxes. I don't wanna listen to Yanni or Goth. I wanna hear Eddie Way with David Lee Rock. Kissing the clash pins in the care pack when rock was pure. I learned French over troubled waters. Mom said, it's my little boy."
1894,"She gets my hair all kinds of wrong It shouldn't really matter if it's short or long But I could be wrong, my friend It could be good in the end But it's never the start You know it's only the us of kinda like you Do you want me to? You know it's only the us of me, yeah I score five"
1895,"Flashy lights disappeared in the night Like the sun falling down out of sight Well, the moon, it was shining through the trees The ambulance took my baby from me And I'm lost, and I'm blue"
1896,Thank you for watching. Thank you for watching.
1897,I wish we could I wish we could be One Of The pack But it doesn't work out like that
1898,My oh my Your drawings made me cry You said you couldn't understand why I cannot tell a lie My oh my When I met you at
1899,your self as a boy. Ba da ba ba da ba da ba da. Boy how much you've hung on.
1900,If you were here you could help fix these parts But you're not I don't have a clue You say this is too true to be good I guess we could forget what we've found But I can only yell at you When I'm just trying to get through That I could feel like I should If you were around But you're not
1901,"I'm gonna do it right. Woo! Woo! Woo! You're fighting scams now. Let's get our hands around. We are best in the world. Can you all not respond? Woo! Woo! Woo! Woo! Baby, I love you baby. I love you baby. I love you baby!"
1902,
1903,"No more! We'll meet in Mixed Land, no! No! Well, for sure! You're better off dead! Just like dead men! Fucking dead! Soak! To me! Drown! Just like me! Hang! You fucking asshole! You're done! You're done! I'll give a fuck!"
1904,"Then you cry, tears destroy your pretty face, your face. I believe that everything will be alright, you and me will be alright. And hell is our only suicide."
1905,
1906,
1907,
1908,"Now, from birth, death, earth, and life, we'll keep the cure. We'll keep the cure. We'll set through our thoughts awry, things we couldn't change, feelings we thought couldn't die, seem to just get strange. We've basically had no second chance ever to repair. Don't seem so important now. I know I'm really cares."
1909,Субтитры сделал DimaTorzok Субтитры сделал DimaTorzok
1910,When four people lie down together They try to make the best thing better When bad things happen all of the time You have to put it on the line Sooner or later you'll be fine Don't give up
1911,"Sun, snow, the rain stuff your hair Earth, the guy in the rain spots your face Home, between the rain of your life Granulation, crazy beast, you know the fly Every fear is like a dream You swallow snow, my face Every fear is like to die You swallow anything"
1912,"It's just a symbol of my frustration Oh, when I want them to die And life's more important than mine Check your outer arm Try to be a good student You get the good grades But the job for you's the best And I said, hey I said, wait, wait, wait, wait"
1913,"Yeah, yeah, yeah. Yeah, yeah, yeah."
1914,"In time, let's live and go on to your stolen voice. The fall of war, within these plants they will sit. The plant on high. While the tweeter is coming on, the chrysanthemum is not a complete failure. Too dramatic to be true. What will you do in this rough age... The ..."
1915,Break down Break down Confront the meaning of existence With too much time on my hands What am I gonna do with my life? Break down Break down Living on the edge of collapse I'm a basket case of neurosis Let you
1916,"Station's getting too dear for me. Gotta give up the wild and raw. So I did imagination, drunk on 20-year blues. I'm starting to play with fire. The courage to be a fool. Station's getting too dear for me. Gotta give up the wild and raw."
1917,"Let it rain, let it rain, wash away the pain. Let it rain, let it rain, wash away the pain. Let it rain, let it rain, wash away the pain."
1918,"Ask the air of the air Ask the air We go on, we go on We go on, we go on"
1919,"Hey, baby. Hey, baby. Hey, baby. Hey, baby."
1920,We're holding his guitar He knew that someday He'd be a superstar Sporting tattoos and scars We're fucking rock and roll Fucking rock and roll Fucking rock and roll Fucking rock and roll We're fucking rock and roll
1921,I'm going to say something like this.
1922,
1923,"When we're together girl I feel alright Love, hope, love Love, hope, love Love, hope, love Love, hope, love Love, hope, love"
1924,"She starts equilibrium, she's not falling, she's just working! She starts equilibrium, she costs working! She's not falling. She's just walking."
1925,"Thank you. We have marsh parades of peace for 1,000 miles. Some may fall, but I still..."
1926,If you don't dig what I say Then I will go away And I won't come back this way again No Cause I don't need a prayer Shake some actions what I need To let me bust out that fear
1927,Oh Oh Oh This dream of mine Is that all there is to me? The deeper lights shine
1928,Take my advice and check what you want. Lose trust. Lose trust. Lose trust.
1929,
1930,"And girl, don't know If I'm better just by feeling better Do you Do you Do you"
1931,"Dog. Tell me something I don't know. If I'd be you, I would not. Tell you something that I don't. I want to dye my hair black. I want to buy myself a shirt that is black. I want to buy sneakers that are black. And think about the devil. I want to go all the way up. To the rooftop of the highest building we have in town. Then I let myself."
1932,Go! Go!
1933,He shall come and see me on the spiritual night. .
1934,S cle aventure Nephew S' Teacher Ninjue Nonetheless Gun Sen Terima kasih telah menonton!
1935,
1936,
1937,
1938,
1939,"We got locked out of our minds A wildfire's growing inside It's good, it's good, it's golden A million stones on a body They laugh and crowd around And the sun's beating down Beaming us down"
1940,I am born We'll never run away
1941,am am Thank you.
1942,that way. All kids are bouncing. To fly and catch up all their dreams. To fly and catch up all their dreams. But too late they play. And...
1943,to show up with crying from all of the necessary pain it'll come with time except you don't they know you got more important things to do it'll come with time except you don't they know you got more important things
1944,I need your love Hey baby I need your love I love you so Hey baby I need you too Let me love you
1945,"So easy for me to do everything I want All the sensations taking from myself Deeper and deeper So don't end this fire I will never get bored in my life Now I'm walking alone in the rain With the pussy going in my brain Fucking sick with the fucking pain And I can't, can't, can't, I can't And that's the side of fucking road That's the side of fucking road Oh, that's the side of fucking road Oh, that's the side of fucking road Oh, that's the side of fucking road Yeah"
1946,and feed me rise and feed me rise and feed me rise and feed me
1947,"Provinces, yeah."
1948,user Thank you.
1949,I'm going to find my own fancy thing. Planting. Taking it to grow old. Planting. To surround me. I'm really done.
1950,"Here in church for a new existence, we sold our soul for a pinch. We got let down for a pen. Here is our witness. Welcome to the God. Welcome to the night."
1951,"I'm a comatose, far away from giving you the sun. Our days are gone, and you're so cruel, treating me like someone you don't know. No, since I'm alone."
1952,Enough is enough. The kindness is soon forgotten. The open arms can catch your calling. A state of sleep. A state of awakeness. A state of mind.
1953,It's you. Yeah. And I oversleep again. And I'm pissing off my friends. And I'm dreaming of the sea. And I doubt if you need me. And I trip another mile. And I swear under my breath. And I fail another test. I don't doubt that I need you. Yeah. It's you. Yeah.
1954,"This is the last dance. This is the last dance. Save it for me, baby. This is the last dance. This is the last dance. Save it for me, baby. This is the last dance. This is the last dance. Save it for me, baby."
1955,
1956,You gotta stop holding out. You need to be a bad man. The light double the rain. The idea comes back again. You gotta stop holding out. You need to look back on that man. You gotta stop holding out.
1957,"No one will know. Just calling them, run back in. They will come back for their bones. They are but dogs. And do as dogs do. They are but dogs."
1958,Catch my eyes. Catch my eyes. Catch my eyes. Catch my eyes. Catch my eyes.
1959,Tell me why I speak inside I feel no opinion Spin me around Show me a town The radio's dead But the song's In my head I feel no opinion
1960,"Oh, lady. Oh, lady. Oh, lady. But you..."
1961,"You say I got no class. Well, it's not like I did before. You knew what I was all about when we first started making out. Now you're trying to turn me out. Oh, no. Oh, oh, oh, oh. You say my head's a mess. Well, baby, that's just my stint. Then you say I'm not well-dressed. Well, I'd say you're hard to please. Just love me for who I am. What I do, not what I can. Oh, I just can't be your man no more. Oh, oh, oh, oh, oh. I won't do what you want me to. I do."
1962,
1963,🎵 Maria said If they kill us Then we were born to die Then we were born to die Maria said We were born to die
1964,"Computer fights rule The humans are fools They're in a sweet eyes They're right in disguise Yeah, let's go to this Yeah, let's go to this Yeah, let's go to this"
1965,
1966,¶¶ ¶¶
1967,"I wanna go with you into the black hole I wanna jump on through into the black hole Maybe we'll never come back But the only way to live might be to die So let's try Black hole, I wanna go with you into the black hole I wanna jump on through into the black hole I wanna go with you into the black hole Into the black hole"
1968,I don't want to see you. I don't want to see you.
1969,I will let you know. I will let you know. Take my crazy. I will let you know. I will let you know. I will let you know. I will let you know. I will let you know.
1970,"Say rock, say roll. Say rock, say roll. Say rock, say roll."
1971,"I'm not the only one I I just wanna have fun I I just wanna be me I I just wanna be happy Oh yeah It takes a long, long time Oh yeah But now I'm feeling fine Oh yeah So don't forget that night"
1972,"Oh, down in the water, cool off this hot week. Grab the old guitar and mama's blanket. And a book about serial killers that I can read. And don't forget to breathe. Cool."
1973,We know it was good and worth your... We promised it for all. Still we believe it. We believe it. We believe it. Still we believe it. For all. For all. For all. We believe it. For all. For all. For all. I should not believe it. I should not believe it.
1974,"Watch ice cream fall. I vision beyond the reptile skull. Like winter lips, why do we suffer? You got good clever, girl. Want to take you home. Want to. Want to."
1975,"Saw you step with me. Saw you lose at the picture show. Saw you playin' games. Saw you rich in the fashion world. Saw you an Indian girl. First to speed in the summer day. Now I do my thing. Can't wait, Dr. Senator. I saw you step with me."
1976,"I'm a painter's man from now on. I'm a painter's man from now on. I'm a painter's man from now on, I do lots of different things each day, and as I dahao am Planet Earth? Oh no i forget what have i written for him? So I'm Clinic Drinker again? Hmmm... Why? That, Means something is wrong with me... Terima kasih."
1977,"Из Балицки прыгал мяч, Скорей под землю ноги прячь, И мост полман-то свою внослю, Я тяну, тихо закурю. Я тяну, тихо закурю. Я устал с коня, Скоро он найдёт меня. Я устал с коня, Скоро он найдёт меня."
1978,"It looks so good. Wanna hold her, wanna hold her tight and get teenage kicks right through the night. I'm gonna call her on the telephone. Have her over cause I'm all alone. I need excitement, oh I need it bad. It's the best I've ever had. Wanna hold her, wanna hold her tight. Get teenage kicks right through the night. Wanna hold her, wanna hold her tight. Get teenage kicks right through the night. Alright."
1979,That happened. Thank you.
1980,"I've got the new sincerity. I've got a secret vocabulary. I've got midi in, out, through. I've got dialectical sports to me. I've got home choreography. I've got a conceptual stunt double. I've got a deviant scene. I mean, multiple alliances. I've got to move on. I've got to move on. I've got to move on. I've got to move on. I've got the gift of fear. I've got the courage."
1981,Terima kasih telah menonton!
1982,
1983,
1984,come to realize we all have our place time time has a way you know to make it clear and i have my role in this i can't disappear
1985,Yo! Yo! What you looking at? Head down! Too late for that? What you want? What you got? No you...
1986,"They feel me breathe, I am watching you. I see it all. The many ways you can't get to me. I see them all. I see the hell you put yourself through. All the things I could do if I wanted to. My voice just echoes off these walls. My voice just echoes off these walls. I don't need anything at all."
1987,And I'm waiting on that If I'm the peak There ain't no way you're ever gonna shake me down from the top of this tree Let's talk about game winning while standing in place We can talk about indecision once I have been erased I'm not some water holding bee
1988,"This is one more reason why I wish I never met you on my way Coming back, turn out the light I don't wanna show you this part of me Coming back, turn out the light I don't wanna show you this part of me"
1989,"I lost my friend, Kevin. It's such a crying shame, cause then, I lost my friend, Kevin. I don't know what happened to them. I stuck him to the underground. They didn't even make a sound. It was silent, and I didn't like it. But I can't even start to fight it. It's true. It's true. It's true."
1990,You come to his Domination of evil Undone to see You're the mundane You're the mundane
1991,"How many times did you bump into an old man and say, Sorry, I'm sorry, I'm sorry, once again. P.I.A. is shaking hands. Our guests, and how many lives have you smiled and continued Nodding and nodding, my friend, once again. P.I.A. is shaking hands. Our guests."
1992,"You should have known. I tell you, I tell you, I tell you, it's conspiracy. Drugs in the water keep us dumb. I tell you, I tell you, I tell you, it's conspiracy. Fucking admit it. It's conspiracy. Just fucking admit it. It's conspiracy. You're telling me that you're going to say some terrorist thing just to get some money out of Congress? Everything a lie, everything you hear, everything you see. You know what you did. I had a plan to get us out of here. I know you want out for your family. You're just going about it the wrong way. There is no wrong way. There is no wrong way out of here. Just fucking admit it. It's conspiracy. Just fucking admit it. It's conspiracy. She said to me. This is my truth. She said to me. I don't need anything said to me. Your life is a lie."
1993,"I'm doing it anyway, does it in a different way, each and every other day. Don't be a slave, don't be a slave as you was before. No one, I won't let it be a slave, because the other day, do it different, each and every way. No one, no one, no one, each and every way. It's late, it's Dutch, dead, it's Dutch, dead, it's Dutch, dead, it can't be the same, the last, the other day, I told myself, it won't be as late, no, it won't be the same, as the other, the other."
1994,If you wake up Don't be tired If you wake up Don't be tired
1995,hot bicycle Tumbler brought Messiah SUV While finishing Trip sideway Conrando Your tower
1996,
1997,"Oh, Kate. The dearly maimed and proud spade. Yes, I'll be a-mazing. Yes, I'll be a-mazing. Wait, wait, I'll wait for Kate. No. No. I'll wait, I'll wait for Kate to raise. No. I'll wait for Kate to raise. No. No."
1998,Super-sized miniature sun Don't need another one I can't see you I'm so high that I don't mind being your toy Every piece of myself feels like I can't feel you I'm so high that I don't mind losing my pride Every piece of myself feels the way
1999,I'll try to explain it all. I'll try to explain it all. Perfection. I'll try to explain it all. Perfection. I'll buy it. I'll sell it all. Perfection. I'll try to explain it all. Perfection. I'll try to explain it all.
2000,
2001,"One, two! For all the things that I've done You've been trying up inside Writing up inside But I know why But I know why But I know why But I know why Writing up inside But I know why But I know why But I know why But I know why But I know why But I know why But I know why But I know why But I know why But I know why © transcript Emily Beynon © transcript Emily Beynon"
2002,you you you you you
2003,
2004,
2005,
2006,"Air traffic control, I'm coming down Just waiting on your word, flying round and round This may not be the best timing But the heavens are full and I need the ground Air traffic control, if you were in my place If you could feel my wings, you too would fall from grace Blessings are not, I'm coming down The heavens are full and I need the ground Ooh Take off your oxygen mask Send your love jackets, please They'll be only pain if you survive the seas Kiss your neighbor goodbye Let go of your seas Let go of your seas Empty promises, false words that you said Come tumbling down from pins over head Limbs broken and scarred, hearts opened and marred To find who we are, they'll dismember our bones And take us apart Take us apart Take us apart Take us apart Let go of your seas Let go of your seas At traffic control I'm coming down The heavens are full And I need the ground"
2007,
2008,"It's okay, you can wait for your words to come back Anyway, what's the worst you can do? You can say as it turns how it's perfect for you Though it hurts when your words go away All these gifts we can't list, scare me shitless sometimes Why on earth, what a beautiful view You surround, then he's gone Makes it hard to go on Just be glad that your mother's with you Finally waiting on the one who had always been there I guess it's nothing new Am I just a servant to you? These fears and these dreams are still a mystery to me But for them I'll be I'll be I'm just thankful too I just don't know what else to do She heard you're disturbing the wildlife again It's just sad, and that's all I can say If you can't get along, then she's gone Get your dad, only God ever gets in his way It's okay, you can wait for your words to come back Anyway, what's the worst you can do? You can say as it turns how it's perfect for you Though it hurts when your words go away There's the wind that begins the wind So it's different somehow Why it is, stick around and we'll learn Just tell all the odds farewell for right now And we'll wait for your words to return And we'll wait for your words to return Yeah, we'll wait for your words to return For your words For your words to return"
2009,
2010,
2011,
2012,Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther Teksting av Nicolai Winther
2013,
2014,
2015,"Beste Jüngling, bitte entzücken, nehm' ich deine Liebe an. Da in deinen alten Blicken ich mein Glück entdecken kann, ich mein Glück schicken kann. Aber auch wenn düsteres Leiden unsere Liebe folgen soll, unsere Liebe folgen soll. Ohne diese Liebe. Liebe, Freude, Liebe, Freude. Jüngling, Jüngling, das bedenke wohl. Nun endet die Liebe, Freude. Jüngling, das bedenke wohl, das bedenke wohl. Beste Jüngling. Jüngling, bitte entzücken, nehm' ich deine Liebe an. Da in deinen alten Blicken ich mein Glück entdecken kann, ich mein Glück schicken kann. Nichts ist mehr zu weh'n und scheuen, nichts ist mehr zu weh'n und scheuen. Aus dein Herz und deine Hand, aus dein Herz und deine Hand. Voll vom reinsten Liebesfeuer geb ich dir mein Herz um Pfand, geb ich dir mein Herz um Pfand. Oh, oh, oh, oh, oh, oh, oh, oh, oh. Ah, ah, ah, ah. Gib ich dir mein Herz zum Pfand. Gib ich dir mein Herz zum Pfand. Mein Herz zum Pfand."
2016,
2017,
2018,
2019,Undertexter av Nicolai Winther
2020,Takk for at du så med. Takk for at du så med. Takk for at du så med. Takk for at du so med.
2021,"Laying in it all To keep us moving Off here I don't want this I don't want you To be king Just fall Sit down I fall For you Is it enough To come back up To hold on To you To be king Just fall To keep us moving Off here I don't want this To keep us moving Off here I don't want you To be king Just fall To keep us moving Off here I don't want you To be king No Just stay Behind Behind Stay Stay Stay Stay Me Stay Me Stay Me tonight Don't lose your cool We can keep things in line Don't Don't call me a liar I'm holding on Yeah, I'm choosing what we've been Say what you need to say Go home Swallow it down If you say it's what I need Well, I'm not counting All, all your love And it ain't easy Say yes or say no Fading in If something happened Something that happens Nothingosphossee Don't call me a liar You can transfer the dream You can pass it on That's what I'm trying to do You can pass it on pass on Oh, oh, oh, oh, oh, oh, oh. Oh, oh, oh, oh, oh, oh, oh. Oh, oh, oh, oh, oh, oh, oh."
2022,"Kennst du das Land, wo die Zitronen blühen? Im dunklen Laub die Goldorangen glühen. Ein sanfter Wind vom blauen Himmel weht, die Myrte still und hoch. Der Lorbeer steht. Kennst du es wohl? Dahin, dahin möchte ich mit dir um mein Geliebter ziehen. Dahin, dahin mit dir um mein Geliebter ziehen. Kennst du das Haus? Auf Säulen ruht sein Dach. Es glänzt der Saal, es schimmert das Gemach. Und Marmor will da stehn und sehn mich an. Was hat man dir, du armes Kind, getan? Kennst du es wohl? Kennst du es wohl? Dahin, dahin möchte ich mit dir um mein Geliebter ziehen. Dahin, dahin möchte ich mit dir um mein Geliebter ziehen. Dahin, dahin möchte ich mit dir um mein Geliebter ziehen. Kennst du den Berg und seinen Wolkenstieg? Kennst du den Berg und seinen Wolkenstieg? Das Mord, er sucht im Nebel seinen Weg. In Höhe der Wut, der Drachen alte Brot, Kennst du den Berg und seinen Wolkenstieg? Das Mord, er sucht im Nebel seinen Weg. In Höhe der Wut, der Drachen alte Brot, Es stürzt der Fels und über ihm die Flut. Es stürzt der Fels und über ihm die Flut. Kennst du ihn wohl? Kennst du ihn wohl? Dahin, dahin geht unser Weg. Dahin, dahin geht unser Weg. Dahin, dahin geht unser Weg. Oh Vater, lass uns ziehen. Dahin, dahin geht unser Weg. Oh Vater, lass uns ziehen."
2023,Welcome to my new Space station Staying alone as you like Is a sad vocation And you leave me standing alone On the earth I realize that it just won't work And you leave me standing alone On the earth I'm on the phone Telling everybody that I just don't know And you wait just a little Wait just a little You wait just a little too long And you wait just a little Wait just a little You wait just a little too long Why you gonna leave me stranded up here? Why you gonna leave me stranded or be Why you gonna leave me stranded or be When the sunlight shades away When the sunlight shades away When the sunlight shades away When the sunlight shades away Big decision Welcome to my neck Big decision Welcome to my neck Big decision Welcome to my neck Welcome to my neck Welcome to my neck Thank you
2024,
2025,
2026,
